Time Stamp,CL_Concepción_UDEC,CL_Santiago_USACH,CL_Santiago_UTEM,CIO,Potencia,Inicio
2021-10-23 18:34:05.980000,50.10238,50.095411,50.100612,50.09946766666667,175,2310
2021-10-23 18:34:06.000000,50.103521,50.107099,50.104992,50.10520400000001,175,2310
2021-10-23 18:34:06.020000,50.105399,50.109018,50.109475,50.107964,175,2310
2021-10-23 18:34:06.040000,50.104787,50.109037,50.1075,50.107108000000004,175,2310
2021-10-23 18:34:06.060000,50.102648,50.10346,50.102352,50.10282,175,2310
2021-10-23 18:34:06.080000,50.102274,50.09919,50.101261,50.10090833333334,175,2310
2021-10-23 18:34:06.100000,50.103084,50.108327,50.102496,50.10463566666667,175,2310
2021-10-23 18:34:06.120000,50.102904,50.099294,50.102052,50.10141666666667,175,2310
2021-10-23 18:34:06.140000,50.103728,50.103318,50.10371,50.103585333333335,175,2310
2021-10-23 18:34:06.160000,50.105112,50.103357,50.105353,50.10460733333334,175,2310
2021-10-23 18:34:06.180000,50.10429,50.101504,50.102543,50.102779,175,2310
2021-10-23 18:34:06.200000,50.102487,50.09988,50.101121,50.101162666666674,175,2310
2021-10-23 18:34:06.220000,50.104189,50.109729,50.108116,50.10734466666667,175,2310
