Time Stamp,CL_Curicó_UTALCA,CL_Santiago_UTEM,CIO,Potencia,Inicio
2022-01-07 03:22:07.120000,49.979166,49.980049,49.9796075,360,3780
2022-01-07 03:22:07.140000,49.979736,49.980416,49.980076,360,3780
2022-01-07 03:22:07.160000,49.979824,49.980415,49.9801195,360,3780
2022-01-07 03:22:07.180000,49.979453,49.980278,49.9798655,360,3780
2022-01-07 03:22:07.200000,49.979373,49.979928,49.979650500000005,360,3780
2022-01-07 03:22:07.220000,49.979331,49.979473,49.979402,360,3780
2022-01-07 03:22:07.240000,49.979557,49.979438,49.9794975,360,3780
2022-01-07 03:22:07.260000,49.979413,49.979368,49.9793905,360,3780
2022-01-07 03:22:07.280000,49.978778,49.978854,49.978815999999995,360,3780
2022-01-07 03:22:07.300000,49.978357,49.978258,49.9783075,360,3780
